tick,population,births,deaths,moves,absorptions,mean_internal_energy
45696,392,0,0,0,1,99.29852334183674
45697,392,0,0,0,1,99.27146633928571
45698,392,0,0,0,1,99.28583000892857
45699,392,0,0,0,1,99.29936672053572
45700,392,0,0,0,1,99.26037303090561
45701,392,0,0,0,1,99.26363867265434
45702,392,0,0,0,1,99.27966186677641
45703,392,0,0,0,1,99.30566126592714
45704,393,1,0,1,3,99.02523778974658
45705,393,0,0,0,3,99.08134329760632
45706,393,0,0,0,3,99.09663623707762
45707,393,0,0,1,3,99.07613135832075
45708,393,0,0,0,3,99.08579359853444
45709,393,0,0,0,3,99.10608972329854
45710,393,0,0,0,3,99.08410200917602
45711,393,0,0,0,3,99.08071551657913
45712,394,1,0,0,5,98.8577733967467
45713,394,0,0,0,5,98.85843665311212
45714,394,0,0,0,5,98.81969670639778
45715,394,0,0,0,5,98.83023363346899
45716,394,0,0,0,5,98.87509895708698
45717,394,0,0,0,5,98.87677566833891
45718,394,0,0,0,5,98.82908582893079
45719,394,0,0,0,5,98.8257278283803
45720,394,0,0,0,5,98.81187296752455
45721,394,0,0,0,5,98.86257040105848
45722,394,0,0,0,5,98.885521839938
45723,394,0,0,0,5,98.86263053485656
45724,394,0,0,0,5,98.83000979715722
45725,394,0,0,0,5,98.80258226388736
45726,394,0,0,0,5,98.81322870436371
45727,393,0,1,0,5,99.05359129622579
45728,393,0,0,0,3,99.05571028350838
45729,393,0,0,0,3,99.04992993438412
45730,393,0,0,0,3,99.05278575148162
45731,393,0,0,0,3,99.07524237607349
45732,393,0,0,0,3,99.10484634838429
45733,393,0,0,0,3,99.0901895562248
45734,393,0,0,0,3,99.03558816009527
45735,393,0,0,0,3,98.96960425713633
45736,393,0,0,1,3,98.9446195080344
45737,392,0,1,0,3,99.2584715675263
45738,392,0,0,0,1,99.27535673807641
45739,392,0,0,0,1,99.29077401171128
45740,392,0,0,0,1,99.28025099187137
45741,392,0,0,0,1,99.30525732696302
45742,392,0,0,0,1,99.24980257785371
45743,392,0,0,0,1,99.2649255800078
45744,392,0,0,0,1,99.22829229376056
45745,393,1,0,0,3,99.04044123513461
45746,393,0,0,0,3,99.05068799945425
45747,394,1,0,0,4,98.85548164631946
45748,394,0,0,0,4,98.8294843478551
45749,394,0,0,0,4,98.86090083931074
45750,394,0,0,0,4,98.89561521264316
45751,394,0,0,1,4,98.85571696033942
45752,394,0,0,0,4,98.89502391613637
45753,394,0,0,0,4,98.86157871031853
45754,393,0,1,0,4,99.08786145084339
45755,393,0,0,0,2,99.05849016422346
45756,394,1,0,0,4,98.81880840764562
45757,394,0,0,0,4,98.80373464701653
45758,394,0,0,0,4,98.76384597815128
45759,393,0,1,0,4,99.02663404023092
45760,393,0,0,1,3,99.01191021121956
45761,393,1,1,0,5,99.10471408202339
45762,393,0,0,0,3,99.1258659466762
45763,394,1,0,0,5,98.85301975823867
45764,394,0,0,0,5,98.84112803127468
45765,394,0,0,0,5,98.8382308187197
45766,394,0,0,0,5,98.86165806411773
45767,394,0,0,0,5,98.8730519305554
45768,394,0,0,0,5,98.82129458280129
45769,394,0,0,0,5,98.83303334164364
45770,394,0,0,0,5,98.82107996467367
45771,394,0,0,0,5,98.83395204579476
45772,394,0,0,0,5,98.81188766505598
45773,394,0,0,0,5,98.80685410185212
45774,394,0,0,0,5,98.8038919709512
45775,394,0,0,1,5,98.76591077418824
45776,394,0,0,0,5,98.7630018108206
45777,394,0,0,0,5,98.78315395902942
45778,393,0,1,0,5,99.03533740556956
45779,393,0,0,0,4,99.02108407217342
45780,393,0,0,0,4,99.07995252824144
45781,393,0,0,0,4,99.13165002128103
45782,393,0,0,1,4,99.10102632213255
45783,393,0,0,0,4,99.04885785967701
45784,393,0,0,0,4,99.05778505420075
45785,392,0,1,0,4,99.2998917347145
45786,392,0,0,0,2,99.24953219090385
45787,391,0,1,1,2,99.51105291652216
45788,391,0,0,0,0,99.48062310373373
45789,391,0,0,0,0,99.57857706792812
45790,392,1,0,0,1,99.31122448979592
45791,392,0,0,0,1,99.31007653061224
45792,392,0,0,0,1,99.33376275510204
45793,393,1,0,0,2,99.05876463104326
45794,393,0,0,0,2,99.10768740458015
45795,393,0,0,0,2,99.08956693384224
45796,393,0,0,0,2,99.10748056870229
45797,393,0,0,1,2,99.08697940063612
45798,393,0,0,0,2,99.10433341759541
45799,393,0,0,0,2,99.1037713058028
45800,393,0,0,0,2,99.06363228047417
45801,393,0,0,0,2,98.99996244366017
45802,393,0,0,0,2,99.02223834160537
45803,392,0,1,0,2,99.2615219884585
45804,392,0,0,0,1,99.28252841432253
45805,392,0,0,0,1,99.25498801446815
45806,392,0,0,0,1,99.27614761908185
45807,393,1,0,0,2,99.02016515693654
45808,393,0,0,1,2,99.03396293809986
45809,393,0,0,0,2,99.06009721188617
45810,393,0,0,0,2,99.06331486765875
45811,393,0,0,0,2,99.04013758293364
45812,393,0,0,0,2,99.02424134622147
45813,393,0,0,0,2,98.99609067645173
45814,393,0,0,1,2,99.02564352492502
45815,393,0,0,0,2,98.98584875121962
45816,393,0,0,0,2,99.02976333704966
45817,393,0,0,0,2,99.0713814097261
45818,393,0,0,0,2,99.03319853897112
45819,394,1,0,0,4,98.78555309155065
45820,394,0,0,0,4,98.79022980367937
45821,394,0,0,0,4,98.81793370521515
45822,394,0,0,0,4,98.85891271801609
45823,394,0,0,0,4,98.85535629106305
45824,392,0,2,0,4,99.38421464447858
45825,392,0,0,0,1,99.31866646589273
45826,392,0,0,0,1,99.27019662816572
45827,392,0,0,0,1,99.2584233540017
45828,392,0,0,0,1,99.27817951106651
45829,392,0,0,0,1,99.28084810672614
45830,392,0,0,1,1,99.29024163389198
45831,392,0,0,0,1,99.24063087841827
45832,392,0,0,0,1,99.26942375774992
45833,392,0,0,0,1,99.29340530389435
45834,392,0,0,0,1,99.33581738619542
45835,392,0,0,0,1,99.30153900707148
45836,392,0,0,0,1,99.31857730495004
